1	3
2	10
3	10
4	11
5	190
6	369
7	370
8	549
9	728
10	728
11	907
12	908
13	1086
14	1087
15	1087
16	1088
17	1088
18	1267
19	1267
20	1268
21	1268
22	1269
23	1269
24	1269
25	1448
26	1449
27	1627
28	1806
29	1985
30	1985
31	1986
32	1986
33	1987
34	1987
35	1987
36	1988
37	1988
38	2167
39	2346
40	2346
41	2346
42	2347
43	2347
44	2347
45	2348
46	2527
47	2527
48	2527
49	2528
50	2706
51	2707
52	2885
53	3067
54	3067
55	3068
56	3068
57	3247
58	3248
59	3426
60	3427
61	3427
62	3606
63	3606
64	3607
65	3607
66	3785
67	3786
68	3786
69	3787
70	3787
71	3966
72	4145
73	4145
74	4145
75	4323
76	4502
77	4503
78	4503
79	4503
80	4504
81	4682
82	4861
83	4861
84	4861
85	5040
86	5219
87	5574
88	5753
89	5754
90	5754
91	5754
92	5933
93	5934
94	6112
95	6113
96	6113
97	6114
98	6293
99	6293
100	6293
101	6294
102	6472
103	6651
104	6651
105	6651
106	7010
107	7010
108	7189
109	7367
110	7545
111	7546
112	7546
113	7546
114	7726
115	7727
116	7727
117	7906
118	8261
119	8262
120	8262
121	8440
122	8441
123	8441
124	8442
125	8620
126	8620
127	8620
128	8621
129	8621
130	8621
131	8622
132	8622
133	8978
134	8978
135	8978
136	8979
137	9157
138	9157
139	9158
140	9336
141	9337
142	9337
143	9337
144	9338
145	9338
146	9516
147	9517
148	9518
149	9518
150	9696
151	9697
152	9697
153	9697
154	9875
155	9876
156	9876
157	9877
158	9877
159	9877
160	9878
161	9878
162	9878
163	10057
164	10057
165	10058
166	10058
167	10059
168	10237
169	10237
170	10238
171	10238
172	10417
173	10595
174	10953
175	11130
176	11131
177	11309
178	11310
179	11310
180	11311
181	11489
182	11489
183	11489
184	11490
185	11490
186	11491
187	11669
188	11669
189	11670
190	11670
191	11671
192	11671
193	11672
194	11672
195	11850
196	12029
197	12029
198	12029
199	12208
200	12386
201	12387
202	12743
203	12920
204	12921
205	12921
206	12922
207	12922
208	13100
209	13101
210	13101
211	13456
212	13456
213	13456
214	13635
215	13635
216	13636
217	13636
218	13636
219	13637
220	13637
221	13992
222	13993
223	14170
224	14349
225	14349
226	14527
227	14528
228	14528
229	14529
230	14529
231	14529
232	14731
233	14909
234	15091
235	15091
236	15092
237	15092
238	15092
239	15093
240	15093
241	15271
242	15272
243	15450
244	15451
245	15451
246	15451
247	15452
248	15808
249	15985
250	15986
251	15986
252	16164
253	16342
254	16521
255	16521
256	16521
257	16522
258	16700
259	16700
260	16701
261	16879
262	16879
263	17057
264	17057
265	17058
266	17236
267	17414
268	17592
269	17592
270	17770
271	17948
272	18126
273	18127
274	18127
275	18305
276	18306
277	18483
278	18661
279	18662
280	18662
281	18663
282	18663
283	18664
284	18664
285	19022
286	19023
287	19201
288	19202
289	19380
290	19734
291	19734
292	19912
293	19913
294	19913
295	19913
296	19914
297	19914
298	20092
299	20270
300	20270
301	20625
302	20980
303	20981
304	20981
305	20981
306	20982
307	20982
308	21160
309	21161
310	21161
311	21161
312	21162
313	21340
314	21341
315	21341
316	21342
317	21342
318	21342
319	21343
320	21343
321	21343
322	21344
323	21344
324	21345
325	21345
326	21523
327	21524
328	21524
329	21524
330	21525
331	21525
332	21703
333	21881
334	22059
335	22060
336	22060
337	22060
338	22061
339	22061
340	22062
341	22240
342	22240
343	22240
344	22418
345	22419
346	22419
347	22420
348	22420
349	22420
350	22421
351	22421
352	22421
353	22422
354	22422
355	22422
356	22423
357	22777
358	22777
359	22778
360	22778
361	22960
362	23137
363	23315
364	23315
365	23316
366	23494
367	23494
368	23494
369	23672
370	23672
371	23673
372	23851
373	23851
374	23851
375	23852
376	23852
377	23852
378	23853
379	24207
380	24385
381	24385
382	24385
383	24386
384	24386
385	24386
386	24387
387	24387
388	24388
389	24388
390	24388
391	24567
392	24744
393	24744
394	24745
395	25099
396	25099
397	25100
398	25100
399	25100
400	25101
401	25101
402	25102
403	25102
404	25280
405	25280
406	25281
407	25458
408	25459
409	25459
410	25637
411	25637
412	25815
413	25815
414	25993
415	25993
416	26171
417	26348
418	26526
419	26527
420	26527
421	26527
422	26528
423	26528
424	26528
425	26706
426	26706
427	26706
428	26884
429	26884
430	27065
431	27065
432	27065
433	27066
434	27420
435	27420
436	27421
437	27598
438	27599
439	27777
440	27804
441	27805
442	28206
443	28388
444	28389
445	28389
446	28389
447	28390
448	28748
449	28749
450	28749
451	28749
452	28750
453	28750
454	28750
455	28751
456	28930
457	28931
458	28931
459	28931
460	28932
461	28932
462	28932
463	28933
464	28933
465	28934
466	28934
467	28934
468	28935
469	29115
470	29294
471	29294
472	29295
473	29295
474	29296
475	29296
476	29476
477	29476
478	29476
479	29477
480	29656
481	30012
482	30013
483	30013
484	30014
485	30014
486	30193
487	30194
488	30194
489	30373
490	30374
491	30374
492	30553
493	30731
494	30909
495	31092
496	31092
497	31271
498	31271
499	31449
500	31450
501	31450
502	31451
503	31451
504	31629
505	31807
506	31807
507	31808
508	31986
509	31986
510	32164
511	32165
512	32165
513	32166
514	32166
515	32344
516	32344
517	32568
518	32746
519	32747
520	32747
521	32748
522	32748
523	32926
524	32926
525	32927
526	32927
527	32927
528	32928
529	32928
530	32928
531	32929
532	32929
533	33107
534	33107
535	33108
536	33108
537	33108
538	33285
539	33286
540	33286
541	33640
542	33817
543	33817
544	33818
545	33818
546	33818
547	33819
548	33819
549	34349
550	34350
551	34350
552	34351
553	34351
554	34351
555	34704
556	34705
557	34882
558	35063
559	35063
560	35240
561	35241
562	35241
563	35419
564	35419
565	35420
566	35420
567	35420
568	35421
569	35421
570	35422
571	35599
572	35600
573	35600
574	35777
575	35955
576	35955
577	35956
578	35956
579	35956
580	36134
581	36134
582	36312
583	36312
584	36489
585	36490
586	36667
587	36668
588	36668
589	36669
590	36669
591	36846
592	37023
593	37201
594	37201
595	37201
596	37379
597	37556
598	37557
599	37734
600	37735
601	37912
602	37913
603	37913
604	37913
605	37914
606	37914
607	37915
608	37915
609	37915
610	37916
611	38093
612	38093
613	38285
614	38286
615	38286
616	38652
617	38829
618	39010
619	39010
620	39187
621	39188
622	39188
623	39365
624	39543
625	39543
626	39544
627	39720
628	39721
629	39721
630	39721
631	39722
632	39899
633	40077
634	40077
635	40078
636	40078
637	40255
638	40256
639	40433
640	40785
641	40962
642	40963
643	41140
644	41140
645	41317
646	41494
647	41495
648	41495
649	41495
650	41496
651	41673
652	41674
653	41850
654	41851
655	41851
656	41852
657	42029
658	42029
659	42030
660	42207
661	42207
662	42208
663	42208
664	42208
665	42209
666	42209
667	42386
668	42563
669	42741
670	42741
671	42741
672	42742
673	42742
674	42919
675	43100
676	43277
677	43805
678	44158
679	44159
680	44159
681	44159
682	44160
683	44160
684	44160
685	44161
686	44161
687	44338
688	44339
689	44339
690	44516
691	44516
692	44869
693	45045
694	45046
695	45046
696	45047
697	45399
698	45577
699	45577
700	45577
701	45578
702	45578
703	45755
704	45933
705	46109
706	46110
707	46286
708	46287
709	46287
710	46288
711	46465
712	46465
713	46642
714	46643
715	46819
716	46819
717	46820
718	46820
719	47175
720	47352
721	47353
722	47353
723	47353
724	47354
725	47531
726	47883
727	48060
728	48588
729	48589
730	48589
731	48767
732	48767
733	48767
734	48768
735	48768
736	48768
737	48769
738	48949
739	48950
740	49338
741	49338
742	49874
743	49874
744	50052
745	50230
746	50409
747	50409
748	50428
749	50642
750	50821
751	50821
752	50822
753	50822
754	50823
755	50823
756	50823
757	50824
758	50824
759	50824
760	50825
761	50825
762	50825
763	50826
764	50826
765	50826
766	50827
767	50827
768	50827
769	50828
770	50828
771	51014
772	51014
773	51015
774	51015
775	51015
776	51016
777	51016
778	51371
779	51372
780	51372
781	51373
782	51373
783	51373
784	51374
785	51374
786	51374
787	51552
788	51553
789	51731
790	51909
791	51909
792	52086
793	52087
794	52087
795	52088
796	52088
797	52088
798	52088
799	52089
800	52089
801	52090
802	52090
803	52090
804	52091
805	52091
806	52268
807	52269
808	52269
809	52270
810	52270
811	52270
812	52623
813	52624
814	52624
815	52624
816	52802
817	52802
818	52980
819	52980
820	52981
821	53158
822	53336
823	53336
824	53513
825	53693
826	54223
827	54223
828	54400
829	54400
830	54401
831	54401
832	54578
833	54579
834	54756
835	55113
836	55114
837	55114
838	55115
839	55292
840	55292
841	55469
842	55822
843	55822
844	55999
845	56000
846	56000
847	56001
848	56001
849	56012
850	56013
851	56013
852	56014
853	56025
854	56221
855	56222
856	56399
857	56576
858	56577
859	56577
860	56577
861	56578
862	56578
863	56755
864	57108
865	57108
866	57109
867	57109
868	57110
869	57462
870	57462
871	57463
872	57463
873	57640
874	57641
875	57641
876	57641
877	57642
878	57642
879	57642
880	58171
881	58348
882	58349
883	58349
884	58349
885	58350
886	58526
887	58526
888	58527
889	58704
890	58704
891	58704
892	58705
893	58705
894	58706
895	58882
896	58883
897	58883
898	58883
899	59064
900	59240
901	59241
902	59592
903	59945
904	59945
905	59945
906	60297
907	60297
908	60474
909	60474
910	60474
911	60651
912	60651
913	60828
914	61004
915	61005
916	61005
917	61005
918	61006
919	61006
920	61006
921	61007
922	61007
923	61184
924	61360
925	61360
926	61361
927	61537
928	61538
929	61538
930	61539
931	61539
932	61540
933	61540
934	61540
935	61541
936	61718
937	61718
938	61719
939	61719
940	61719
941	61720
942	61897
943	61897
944	61897
945	62074
946	62250
947	62426
948	62778
949	62779
950	62957
951	63309
952	63485
953	63662
954	63662
955	63663
956	63663
957	63839
958	63840
959	63840
960	63841
961	63841
962	63841
963	64194
964	64194
965	64195
966	64546
967	64546
968	64547
969	64735
970	64735
971	64736
972	64736
973	64935
974	65124
975	65125
976	65125
977	65125
978	65126
979	65126
980	65126
981	65315
982	65316
983	65504
984	65693
985	65694
986	65694
987	65694
988	65695
989	65880
990	65881
991	65881
992	66058
993	66058
994	66059
995	66235
996	66411
997	66412
998	66412
999	66413
1000	66589
1001	66590
1002	66590
1003	66591
1004	66767
1005	66946
1006	66946
1007	67122
1008	67123
1009	67123
1010	67124
1011	67300
1012	67301
1013	67301
1014	67301
1015	67302
1016	67478
1017	67478
1018	67655
1019	67655
1020	67656
1021	67656
1022	67657
1023	67657
1024	68008
1025	68008
1026	68008
1027	68185
1028	68185
1029	68186
1030	68186
1031	68362
1032	68362
1033	68363
1034	68363
1035	68539
1036	68540
1037	68540
1038	68541
1039	68541
1040	68541
1041	68542
1042	68719
1043	68897
1044	69073
1045	69074
1046	69250
1047	69251
1048	69251
1049	69427
1050	69428
1051	69779
1052	69780
1053	69780
1054	69780
1055	69956
1056	70132
1057	70308
1058	70309
1059	70309
1060	70310
1061	70310
1062	70486
1063	70662
1064	70663
1065	71030
1066	71030
1067	71030
1068	71031
1069	71031
1070	71032
1071	71032
1072	71033
1073	71209
1074	71209
1075	71210
1076	71210
1077	71210
1078	71387
1079	71593
1080	71594
1081	71594
1082	71771
1083	71772
1084	71772
1085	71772
1086	71773
1087	71949
1088	71950
1089	71950
1090	71950
1091	71951
1092	71951
1093	71952
1094	72149
1095	72150
1096	72150
1097	72151
1098	72327
1099	72328
1100	72504
1101	72681
1102	72857
1103	73033
1104	73034
1105	73034
1106	73034
1107	73210
1108	73211
1109	73387
1110	73387
1111	73387
1112	73388
1113	73388
